time_ms,pos_step,angle_deg,target_step
1005,-3354,0.000,-3263
1010,-3337,0.000,-3246
1015,-3320,0.000,-3230
1020,-3304,0.000,-3213
1025,-3286,0.000,-3196
1030,-3269,0.000,-3179
1035,-3252,0.000,-3162
1040,-3236,0.000,-3145
1045,-3219,0.000,-3128
1050,-3202,0.000,-3111
1055,-3185,0.000,-3094
1060,-3167,0.000,-3077
1065,-3150,0.000,-3060
1070,-3133,0.000,-3043
1075,-3116,0.000,-3025
1080,-3099,0.000,-3008
1085,-3082,0.000,-2991
1090,-3064,0.000,-2973
1095,-3047,0.000,-2956
1100,-3030,0.000,-2938
1105,-3012,0.000,-2921
1110,-2994,0.000,-2900
1115,-2977,0.000,-2882
1120,-2960,0.000,-2868
1125,-2943,0.000,-2851
1130,-2925,0.000,-2833
1135,-2908,0.000,-2815
1140,-2890,0.000,-2798
1145,-2873,0.000,-2780
1150,-2855,0.000,-2762
1155,-2838,0.000,-2744
1160,-2820,0.000,-2726
1165,-2803,0.000,-2709
1170,-2785,0.000,-2691
1175,-2768,0.000,-2673
1180,-2750,0.000,-2655
1185,-2733,0.000,-2637
1190,-2715,0.000,-2619
1195,-2698,0.000,-2601
1200,-2680,0.000,-2583
1205,-2663,0.000,-2565
1210,-2645,0.000,-2547
1215,-2628,0.000,-2530
1220,-2610,0.000,-2512
1225,-2593,0.000,-2494
1230,-2575,0.000,-2476
1235,-2558,0.000,-2458
1240,-2540,0.000,-2440
1245,-2523,0.000,-2422
1250,-2505,0.000,-2404
1255,-2488,0.000,-2386
1260,-2470,0.000,-2368
1265,-2453,0.000,-2350
1270,-2435,0.000,-2332
1275,-2418,0.000,-2314
1280,-2400,0.000,-2296
1285,-2383,0.000,-2278
1290,-2365,0.000,-2260
1295,-2348,0.000,-2242
1300,-2330,0.000,-2224
1305,-2313,0.000,-2206
1310,-2295,0.000,-2188
1315,-2278,0.000,-2170
1320,-2260,0.000,-2152
1325,-2243,0.000,-2134
1330,-2225,0.000,-2116
1335,-2208,0.000,-2099
1340,-2190,0.000,-2081
1345,-2173,0.000,-2063
1350,-2155,0.000,-2045
1355,-2138,0.000,-2027
1360,-2120,0.000,-2010
1365,-2103,0.000,-1992
1370,-2085,0.000,-1974
1375,-2068,0.000,-1957
1380,-2050,0.000,-1939
1385,-2033,0.000,-1921
1390,-2015,0.000,-1904
1395,-1998,0.000,-1886
1400,-1980,0.000,-1869
1405,-1963,0.000,-1851
1410,-1945,0.000,-1834
1415,-1928,0.000,-1816
1420,-1910,0.000,-1799
1425,-1893,0.000,-1782
1430,-1875,0.000,-1764
1435,-1858,0.000,-1747
1440,-1840,0.000,-1730
1445,-1823,0.000,-1713
1450,-1805,0.000,-1696
1455,-1788,0.000,-1679
1460,-1770,0.000,-1662
1465,-1753,0.000,-1645
1470,-1735,0.000,-1628
1475,-1718,0.000,-1611
1480,-1700,0.000,-1594
1485,-1683,0.000,-1577
1490,-1665,0.000,-1560
1495,-1648,0.000,-1544
1500,-1630,0.000,-1527
1505,-1613,0.000,-1510
1510,-1595,0.000,-1494
1515,-1578,0.000,-1477
1520,-1560,0.000,-1461
1525,-1543,0.000,-1445
1530,-1525,0.000,-1428
1535,-1508,0.000,-1412
