time_ms,position_step,position_deg,target_step
10735,4400,0.150,4400
10740,4400,0.150,4400
10745,4400,0.150,4400
10750,4400,0.150,4400
10755,4400,0.150,4400
10760,4400,0.150,4400
10765,4400,0.150,4400
10770,4400,0.150,4400
10775,4400,0.150,4400
10780,4400,0.150,4400
10785,4400,0.150,4400
10790,4400,0.150,4400
10795,4400,0.150,4400
10800,4400,0.150,4400
10805,4400,0.150,4400
10810,4400,0.150,4400
10815,4400,0.300,4400
10820,4400,0.300,4400
10825,4400,0.300,4400
10830,4400,0.300,4400
10835,4400,0.300,4400
10840,4400,0.300,4400
10845,4400,0.300,4400
10850,4400,0.300,4400
10855,4400,0.300,4400
10860,4400,0.300,4400
10865,4400,0.300,4400
10870,4400,0.300,4400
10875,4400,0.300,4400
10880,4400,0.300,4400
10885,4400,0.300,4400
10890,4400,0.300,4400
10895,4400,0.300,4400
10900,4400,0.300,4400
10905,4400,0.300,4400
10910,4400,0.300,4400
10915,4400,0.300,4400
10920,4400,0.300,4400
10925,4400,0.300,4400
10930,4400,0.300,4400
10935,4400,0.300,4400
10940,4400,0.300,4400
10945,4400,0.300,4400
10950,4400,0.300,4400
10955,4400,0.300,4400
10960,4400,0.300,4400
10965,4400,0.300,4400
10970,4400,0.300,4400
10975,4400,0.300,4400
10980,4400,0.300,4400
10985,4400,0.300,4400
10990,4400,0.300,4400
10995,4400,0.300,4400
11000,4400,0.300,4400
11005,4400,0.300,4400
11010,4400,0.300,4400
11015,4400,0.300,4400
11020,4400,0.300,4400
11025,4400,0.300,4400
11030,4400,0.300,4400
11035,4400,0.300,4400
11040,4400,0.300,4400
11045,4400,0.300,4400
11050,4400,0.300,4400
11055,4400,0.300,4400
11060,4400,0.300,4400
11065,4400,0.300,4400
11070,4400,0.300,4400
11075,4400,0.300,4400
11080,4400,0.300,4400
11085,4400,0.300,4400
11090,4400,0.300,4400
11095,4400,0.300,4400
11100,4400,0.300,4400
11105,4400,0.300,4400
11110,4400,0.300,4400
11115,4400,0.300,4400
11120,4400,0.300,4400
11125,4400,0.300,4400
11130,4400,0.300,4400
11135,4400,0.300,4400
11140,4400,0.300,4400
11145,4400,0.300,4400
11150,4400,0.300,4400
11155,4400,0.300,4400
11160,4400,0.300,4400
11165,4400,0.300,4400
11170,4400,0.300,4400
11175,4400,0.300,4400
11180,4400,0.300,4400
11185,4400,0.300,4400
11190,4400,0.300,4400
11195,4400,0.300,4400
11200,4400,0.300,4400
11205,4400,0.300,4400
11210,4400,0.300,4400
11215,4400,0.300,4400
11220,4400,0.300,4400
11225,4400,0.300,4400
11230,4400,0.300,4400
11235,4400,0.300,4400
11240,4400,0.300,4400
11245,4400,0.300,4400
11250,4400,0.300,4400
11255,4400,0.300,4400
11260,4400,0.300,4400
11265,4400,0.300,4400
11270,4400,0.300,4400
11275,4400,0.300,4400
11280,4400,0.300,4400
11285,4400,0.300,4400
11290,4400,0.300,4400
11295,4400,0.300,4400
11300,4400,0.300,4400
11305,4400,0.300,4400
11310,4400,0.300,4400
11315,4400,0.300,4400
11320,4400,0.300,4400
11325,4400,0.300,4400
11330,4400,0.300,4400
11335,4400,0.300,4400
11340,4400,0.300,4400
11345,4400,0.150,4400
11350,4400,0.150,4400
11355,4400,0.150,4400
11360,4400,0.150,4400
11365,4400,0.150,4400
11370,4400,0.150,4400
11375,4400,0.300,4400
11380,4400,0.300,4400
11385,4400,0.300,4400
11390,4400,0.300,4400
11395,4400,0.300,4400
11400,4400,0.300,4400
11405,4400,0.300,4400
11410,4400,0.300,4400
11415,4400,0.300,4400
11420,4400,0.300,4400
11425,4400,0.300,4400
11430,4400,0.300,4400
11435,4400,0.300,4400
11440,4400,0.300,4400
11445,4400,0.300,4400
11450,4400,0.300,4400
11455,4400,0.300,4400
11460,4400,0.300,4400
11465,4400,0.300,4400
11470,4400,0.300,4400
11475,4400,0.300,4400
11480,4400,0.300,4400
11485,4400,0.300,4400
11490,4400,0.300,4400
11495,4400,0.300,4400
11500,4400,0.300,4400
11505,4400,0.300,4400
11510,4400,0.300,4400
11515,4400,0.300,4400
11520,4400,0.300,4400
11525,4400,0.300,4400
11530,4400,0.300,4400
11535,4400,0.300,4400
11540,4400,0.150,4400
11545,4400,0.150,4400
11550,4400,0.150,4400
11555,4400,0.150,4400
11560,4400,0.150,4400
11565,4400,0.150,4400
11570,4400,0.150,4400
11575,4400,0.150,4400
11580,4400,0.150,4400
11585,4400,0.150,4400
11590,4400,0.150,4400
11595,4400,0.150,4400
11600,4400,0.150,4400
11605,4400,0.150,4400
11610,4400,0.150,4400
11615,4400,0.300,4400
11620,4400,0.300,4400
11625,4400,0.300,4400
11630,4400,0.300,4400
11635,4400,0.300,4400
11640,4400,0.300,4400
11645,4400,0.300,4400
11650,4400,0.300,4400
11655,4400,0.300,4400
11660,4400,0.300,4400
11665,4400,0.300,4400
11670,4400,0.300,4400
11675,4400,0.300,4400
11680,4400,0.300,4400
11685,4400,0.300,4400
11690,4400,0.300,4400
11695,4400,0.300,4400
11700,4400,0.300,4400
11705,4400,0.300,4400
11710,4400,0.300,4400
11715,4400,0.300,4400
11720,4400,0.300,4400
11725,4400,0.300,4400
11730,4400,0.300,4400
11735,4400,0.300,4400
11740,4400,0.300,4400
11745,4400,0.300,4400
11750,4400,0.300,4400
11755,4400,0.300,4400
11760,4400,0.300,4400
11765,4400,0.300,4400
11770,4400,0.300,4400
11775,4400,0.300,4400
11780,4400,0.300,4400
11785,4400,0.300,4400
11790,4400,0.300,4400
11795,4400,0.300,4400
11800,4400,0.300,4400
11805,4400,0.300,4400
11810,4400,0.300,4400
11815,4400,0.300,4400
11820,4400,0.300,4400
11825,4400,0.300,4400
11830,4400,0.300,4400
11835,4400,0.300,4400
11840,4400,0.300,4400
11845,4400,0.300,4400
11850,4400,0.300,4400
11855,4400,0.300,4400
11860,4400,0.300,4400
11865,4400,0.300,4400
11870,4400,0.300,4400
11875,4400,0.300,4400
11880,4400,0.300,4400
11885,4400,0.300,4400
11890,4400,0.300,4400
11895,4400,0.300,4400
11900,4400,0.300,4400
11905,4400,0.300,4400
11910,4400,0.300,4400
11915,4400,0.300,4400
11920,4400,0.300,4400
11925,4400,0.300,4400
11930,4400,0.300,4400
11935,4400,0.300,4400
11940,4400,0.300,4400
11945,4400,0.300,4400
11950,4400,0.300,4400
11955,4400,0.300,4400
11960,4400,0.300,4400
11965,4400,0.300,4400
11970,4400,0.300,4400
11975,4400,0.300,4400
11980,4400,0.300,4400
11985,4400,0.300,4400
11990,4400,0.300,4400
11995,4400,0.300,4400
12000,4400,0.300,4400
12005,4400,0.300,4400
12010,4400,0.300,4400
12015,4400,0.300,4400
12020,4400,0.300,4400
12025,4400,0.300,4400
12030,4400,0.300,4400
12035,4400,0.300,4400
12040,4400,0.300,4400
12045,4400,0.300,4400
12050,4400,0.300,4400
12055,4400,0.300,4400
12060,4400,0.300,4400
12065,4400,0.300,4400
12070,4400,0.300,4400
12075,4400,0.300,4400
12080,4400,0.300,4400
12085,4400,0.300,4400
12090,4400,0.300,4400
12095,4400,0.300,4400
12100,4400,0.300,4400
12105,4400,0.300,4400
12110,4400,0.300,4400
12115,4400,0.300,4400
12120,4400,0.300,4400
12125,4400,0.300,4400
12130,4400,0.300,4400
12135,4400,0.300,4400
12140,4400,0.300,4400
12145,4400,0.300,4400
12150,4400,0.300,4400
12155,4400,0.300,4400
12160,4400,0.300,4400
12165,4400,0.300,4400
12170,4400,0.300,4400
12175,4400,0.300,4400
12180,4400,0.300,4400
12185,4400,0.300,4400
12190,4400,0.300,4400
12195,4400,0.300,4400
12200,4400,0.300,4400
12205,4400,0.300,4400
12210,4400,0.300,4400
12215,4400,0.300,4400
12220,4400,0.300,4400
12225,4400,0.300,4400
12230,4400,0.300,4400
12235,4400,0.300,4400
12240,4400,0.300,4400
12245,4400,0.300,4400
12250,4400,0.300,4400
12255,4400,0.300,4400
12260,4400,0.300,4400
12265,4400,0.300,4400
12270,4400,0.300,4400
12275,4400,0.300,4400
12280,4400,0.300,4400
12285,4400,0.300,4400
12290,4400,0.300,4400
12295,4400,0.300,4400
12300,4400,0.300,4400
12305,4400,0.300,4400
12310,4400,0.300,4400
12315,4400,0.300,4400
12320,4400,0.300,4400
12325,4400,0.300,4400
12330,4400,0.300,4400
12335,4400,0.300,4400
12340,4400,0.300,4400
12345,4400,0.300,4400
12350,4400,0.300,4400
12355,4400,0.300,4400
12360,4400,0.300,4400
12365,4400,0.300,4400
12370,4400,0.300,4400
12375,4400,0.300,4400
12380,4400,0.300,4400
12385,4400,0.300,4400
12390,4400,0.300,4400
12395,4400,0.300,4400
12400,4400,0.300,4400
12405,4400,0.300,4400
12410,4400,0.300,4400
12415,4400,0.300,4400
12420,4400,0.300,4400
12425,4400,0.300,4400
12430,4400,0.300,4400
12435,4400,0.300,4400
12440,4400,0.300,4400
12445,4400,0.300,4400
12450,4400,0.300,4400
12455,4400,0.300,4400
12460,4400,0.300,4400
12465,4400,0.300,4400
12470,4400,0.300,4400
12475,4400,0.300,4400
12480,4400,0.300,4400
12485,4400,0.300,4400
12490,4400,0.300,4400
12495,4400,0.300,4400
12500,4400,0.300,4400
12505,4400,0.300,4400
12510,4400,0.300,4400
12515,4400,0.300,4400
12520,4400,0.300,4400
12525,4400,0.300,4400
12530,4400,0.300,4400
12535,4400,0.300,4400
12540,4400,0.300,4400
12545,4400,0.300,4400
12550,4400,0.300,4400
12555,4400,0.300,4400
12560,4400,0.300,4400
12565,4400,0.300,4400
12570,4400,0.300,4400
12575,4400,0.300,4400
12580,4400,0.300,4400
12585,4400,0.300,4400
12590,4400,0.300,4400
12595,4400,0.300,4400
12600,4400,0.300,4400
12605,4400,0.300,4400
12610,4400,0.300,4400
12615,4400,0.300,4400
12620,4400,0.300,4400
12625,4400,0.300,4400
12630,4400,0.300,4400
12635,4400,0.300,4400
12640,4400,0.300,4400
12645,4400,0.300,4400
12650,4400,0.300,4400
12655,4400,0.300,4400
12660,4400,0.300,4400
12665,4400,0.300,4400
12670,4400,0.300,4400
12675,4400,0.300,4400
12680,4400,0.300,4400
12685,4400,0.300,4400
12690,4400,0.300,4400
12695,4400,0.300,4400
12700,4400,0.300,4400
12705,4400,0.300,4400
12710,4400,0.300,4400
12715,4400,0.300,4400
12720,4400,0.300,4400
12725,4400,0.300,4400
12730,4400,0.300,4400
12735,4400,0.300,4400
12740,4400,0.300,4400
12745,4400,0.300,4400
12750,4400,0.300,4400
12755,4400,0.300,4400
12760,4400,0.300,4400
12765,4400,0.300,4400
12770,4400,0.300,4400
12775,4400,0.300,4400
12780,4400,0.300,4400
12785,4400,0.300,4400
